"genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","results"
"C11orf88",1277.22700411062,2.06982871710241,0.682154965978386,3.03425001697927,0.00241134503367274,0.0490556306852438,"res25"
"KRT6B",3453.35872938763,-1.84179054986209,0.607170821051512,-3.03339766339963,0.00241816712990025,0.0490556306852438,"res25"
"DLEC1",2226.11008385957,1.75283491332127,0.577636867044899,3.03449279871713,0.00240940507515787,0.0490556306852438,"res25"
"CAPN11",3.60631261989683,-3.39422070581904,1.11893625953448,-3.03343526219373,0.00241786582334978,0.0490556306852438,"res25"
"SPEG",47.0526612151872,1.59683907978946,0.526591590234286,3.03240520624154,0.00242613284940939,0.0491680083261307,"res25"
"FLRT2",4.60378238345033,-4.17106777265537,1.37629209817577,-3.03065590377506,0.00244023170084393,0.049404331317985,"res25"
"NFIL3",1945.21982069985,-2.15637105108387,0.711799185238845,-3.02946546694949,0.00244986909591253,0.0495499472033566,"res25"
"WDR73",1714.68403499995,0.724091332189503,0.239095426050167,3.02846166550076,0.00245802260476194,0.0496652902373934,"res25"
"TEX26",416.154530695576,2.35262707163406,0.777358030496483,3.02643952894072,0.00247452311681033,0.0498983701878764,"res25"
"C16orf72",2488.52193413303,-1.25842117844618,0.415849760686363,-3.02614380820888,0.00247694465651848,0.0498983701878764,"res25"
"SYBU",4522.73321591463,0.91516618760513,0.302365604220808,3.02668747645256,0.00247249444270763,0.0498983701878764,"res25"
"PCDH10",97.640332344837,-3.66271667155786,1.21059152921559,-3.02555947498753,0.00248173590532936,0.0499452431553175,"res25"
"GPR50",6.93776958517196,-30,1.8588948052999,-16.1386216769593,1.36556833435115e-58,2.70560054084993e-54,"res26"
"AGR3",1423.95396430817,0.982702552454497,0.172498624338169,5.69687182274561,1.22025596177618e-08,0.000120884656853357,"res26"
"MANSC1",1300.05971884342,-0.68923575313662,0.123690825993653,-5.5722463456747,2.51475481570029e-08,0.0001660827905449,"res26"
"MROH9",139.483693784493,1.45094946046717,0.265582590152724,5.46327023782996,4.67442168553924e-08,0.000185228633711178,"res26"
"CST1",15634.6160377806,2.97137854467765,0.540605685584542,5.49638789215614,3.87649337529091e-08,0.000185228633711178,"res26"
"IGFBP5",1792.22230401634,1.08830775170769,0.201936272168928,5.38936239645586,7.07080949924411e-08,0.000233489914347539,"res26"
"CERS3",682.994321135911,-1.00526767883122,0.192803787826092,-5.21394154215459,1.84869748244907e-07,0.000516067503943804,"res26"
"LOC101927416",855.587468373781,1.34434066836591,0.258940036394948,5.19170649345032,2.08375310732874e-07,0.000516067503943804,"res26"
"XDH",3223.33271932014,-0.836628722923047,0.162850483992184,-5.13740396966337,2.78559730888585e-07,0.000613233772010614,"res26"
"FBXO15",404.627333447482,1.21084402044854,0.243787182970761,4.96680754785112,6.80640738169243e-07,0.00134855349453472,"res26"
"COL6A6",579.729554076027,-1.17341055212343,0.238546286004789,-4.91900574842685,8.69849153240528e-07,0.00156675647937769,"res26"
"DDIT4L",246.526188260736,-0.917785542505923,0.188318132387041,-4.87359093292005,1.09587790095462e-06,0.00180938573763449,"res26"
"F5",297.687760933632,-1.64346196434592,0.340415335790053,-4.8278141186903,1.38039847133329e-06,0.00210383345480974,"res26"
"DNAH3",3660.0868002711,1.22624751629592,0.256676030119429,4.77741344108119,1.77564445148705e-06,0.00234538956782086,"res26"
"CETN2",3318.86859272611,0.839983182182606,0.175724708953049,4.7801085412925,1.75200580592668e-06,0.00234538956782086,"res26"
"CPM",1419.90027470667,-0.819226573210188,0.172849078249568,-4.73954840550175,2.14195062815832e-06,0.00235769265531671,"res26"
"HSD17B13",2672.13042369875,1.19399617444607,0.250906668042633,4.75872635733693,1.94818335133527e-06,0.00235769265531671,"res26"
"PPIL6",1647.15235054113,0.928689662049787,0.195669426771906,4.74621752294685,2.07255824091771e-06,0.00235769265531671,"res26"
"VAV3",1163.75711142452,-0.559269477025114,0.11880845283013,-4.70732059632783,2.50994005902514e-06,0.00248647211947325,"res26"
"DYDC1",137.914729218097,1.3231357688585,0.280586887849181,4.71560085719223,2.40998475309676e-06,0.00248647211947325,"res26"
"HYDIN",3231.66645788583,1.23111598485007,0.263353476181393,4.67476641167287,2.94288384244814e-06,0.00259235863316131,"res26"
"DNAH9",3399.08581129235,1.27334065365437,0.272653404832532,4.67018064357742,3.00934984922577e-06,0.00259235863316131,"res26"
"TTC30A",885.194528973854,0.669255900282404,0.14279929973915,4.68668895089069,2.77660471121874e-06,0.00259235863316131,"res26"
"HBA1",1425.09420238806,-1.82147236590972,0.392581142192984,-4.63973474562445,3.48856661193774e-06,0.00287995709509677,"res26"
"SPA17",1141.44466660714,1.01196191249499,0.218977794459338,4.62129922804984,3.81344274679876e-06,0.00289040768115552,"res26"
"DNAH10",2023.23356003872,1.13111296125584,0.244317206038914,4.62969014583313,3.66213309792855e-06,0.00289040768115552,"res26"
"POSTN",903.393261261641,2.20301077371355,0.477402056457661,4.61458165903171,3.93887888715485e-06,0.00289040768115552,"res26"
"C15orf26",634.0956231818,1.19027134394627,0.258854137407658,4.59823186859773,4.26091633521651e-06,0.00301505483391588,"res26"
"FAM47E",514.027055285986,0.910156908677207,0.198282155889698,4.59021087698642,4.42798420739279e-06,0.00302001621684083,"res26"
"PIH1D3",326.025203139182,1.25014474276699,0.272749508648624,4.5834903569983,4.57277981654595e-06,0.00302001621684083,"res26"
"DIO1",61.7706360316131,1.168533674176,0.259039641942377,4.51102258099916,6.45158516390341e-06,0.00303177124474277,"res26"
"APOBEC4",456.206122422024,1.32622379012393,0.292499683183918,4.53410333880612,5.78487036022922e-06,0.00303177124474277,"res26"
"LRRC18",358.562247632739,1.10827142033943,0.247809154134448,4.47227796814213,7.73907379398086e-06,0.00303177124474277,"res26"
"CFAP43",1273.42782019156,1.35595373476314,0.298104227047623,4.54858942522314,5.40066933019502e-06,0.00303177124474277,"res26"
"FANK1",1653.97883963681,0.833312505628559,0.186618569725052,4.46532468262023,7.99474162387861e-06,0.00303177124474277,"res26"
"AGBL2",681.55863966675,1.233476245876,0.276445162191969,4.46192017286762,8.12284873329875e-06,0.00303177124474277,"res26"
"MS4A8",2052.56348041847,1.17165467119196,0.261196276363235,4.48572501685508,7.26664110243326e-06,0.00303177124474277,"res26"
"A2ML1",4298.47714878998,-1.26011714524014,0.279799271689662,-4.50364698103215,6.67971315223257e-06,0.00303177124474277,"res26"
"CLEC7A",3346.66581099979,-1.05348716274753,0.233967250100915,-4.50271207740885,6.70917497081011e-06,0.00303177124474277,"res26"
"C12orf75",1327.01738998993,0.866540507505909,0.192676425666127,4.49738728809234,6.87936089646027e-06,0.00303177124474277,"res26"
"TEX26",416.154530695576,1.32650931008586,0.296072540002025,4.48035238282074,7.45199046296796e-06,0.00303177124474277,"res26"
"C14orf37",173.530059626857,0.836130409863858,0.183748611210623,4.5504039696139,5.35430194904312e-06,0.00303177124474277,"res26"
"SAXO2",1927.73270029653,1.19976621160612,0.262867832491562,4.56414236855943,5.01540365231945e-06,0.00303177124474277,"res26"
"HBA2",3997.31387927039,-1.80563194260858,0.405366681645226,-4.45431759531943,8.4160443469133e-06,0.00303177124474277,"res26"
"MORN2",2446.36162342301,0.843577499203042,0.189320092208465,4.45582658112251,8.35705687331473e-06,0.00303177124474277,"res26"
"CFAP221",816.316894018273,1.34286504430443,0.293766794190474,4.57119412697723,4.84952761313267e-06,0.00303177124474277,"res26"
"TGM6",7.16434178535193,-1.96588649413682,0.437035686117388,-4.49822876388356,6.85219443388485e-06,0.00303177124474277,"res26"
"KCNE1",1706.55774312956,0.868780558594696,0.192273189051455,4.51846959464639,6.22882159620804e-06,0.00303177124474277,"res26"
"RSPH1",4187.54886236988,1.13257661501386,0.251862339189079,4.49680813201534,6.8981183705744e-06,0.00303177124474277,"res26"
"TMEM232",279.253942145919,1.26313136354953,0.278567470779965,4.53438213734313,5.77723511683263e-06,0.00303177124474277,"res26"
"LOC80078",126.971235364949,-1.15766036047148,0.259871596707089,-4.4547398605332,8.39949768213332e-06,0.00303177124474277,"res26"
"ECT2L",813.281319218929,1.14283932244161,0.251157476637103,4.55028987288677,5.3572062187223e-06,0.00303177124474277,"res26"
"CCDC170",1876.84985261974,1.05305817767508,0.236412931068579,4.45431716833463,8.41606109427407e-06,0.00303177124474277,"res26"
"EFCAB10",476.202648545413,0.807165624664641,0.180208880519974,4.47905576204486,7.49739480453639e-06,0.00303177124474277,"res26"
"MPDZ",259.536855890709,1.00921689410996,0.225632945735961,4.47282594666365,7.71926076500959e-06,0.00303177124474277,"res26"
"WDR78",976.561174677096,1.17427539598352,0.264280780348098,4.44328715253836,8.85947976167751e-06,0.00313451558068065,"res26"
"HRNR",36.6173835935833,-1.16259530988791,0.263112716357549,-4.41862075684719,9.93327743396337e-06,0.00328013376331861,"res26"
"ARMC3",1463.31807935306,1.28052155539594,0.289691279591111,4.42029721158109,9.8565243317727e-06,0.00328013376331861,"res26"
"CCDC60",925.294829729218,0.64794031697268,0.146537108581751,4.42168078272955,9.79360730812166e-06,0.00328013376331861,"res26"
"CLEC5A",87.1048237525773,-1.46775426842074,0.331860325885727,-4.42280728949246,9.74266363807687e-06,0.00328013376331861,"res26"
"C1orf189",323.617161164395,1.1235813801739,0.25699216967488,4.37204519342102,1.23088037456783e-05,0.00347528508122843,"res26"
"ARMC4",709.339418915499,1.31933870407414,0.300461466715375,4.39104128225513,1.12809117948671e-05,0.00347528508122843,"res26"
"RAG2",46.5673789642462,1.28573386091022,0.293765174110717,4.37674024772465,1.20467394953021e-05,0.00347528508122843,"res26"
"FAM216B",2531.65894015746,1.32038474433692,0.30114254885789,4.38458381037351,1.16207736883548e-05,0.00347528508122843,"res26"
"AK7",1272.01355706663,1.18590930208552,0.271406800723658,4.36949000144249,1.24537041723726e-05,0.00347528508122843,"res26"
"CCDC113",2376.96235107178,0.988779939550267,0.225185833191807,4.39095091167681,1.12856019202876e-05,0.00347528508122843,"res26"
"CFAP53",413.103632833161,1.17752661087749,0.26947990095695,4.36962685044775,1.24459026281745e-05,0.00347528508122843,"res26"
"VWA3B",1669.39401731695,1.15246715867027,0.263113003537785,4.3801223929427,1.18612668066081e-05,0.00347528508122843,"res26"
"C4orf22",271.614871387339,1.24696284639222,0.284753453750636,4.37909647791035,1.19172367895452e-05,0.00347528508122843,"res26"
"STMND1",229.939626158904,1.04223734261382,0.237721268225767,4.38428311607354,1.16368352626925e-05,0.00347528508122843,"res26"
"PRUNE2",417.78429195065,1.02476013054953,0.233238098492862,4.39362238489907,1.11477384660472e-05,0.00347528508122843,"res26"
"MAP6",1845.10937664928,1.20618563421574,0.276954626165099,4.35517417028704,1.32961156173961e-05,0.00351247918303291,"res26"
"LRRC34",398.360798850566,1.16625238555048,0.267333800415534,4.36253247340105,1.28565495531003e-05,0.00351247918303291,"res26"
"TCTEX1D2",851.717096167005,0.868796366097334,0.199456312527183,4.35582286210636,1.32567954194939e-05,0.00351247918303291,"res26"
"HCG14",30.0514413519377,1.53430537910719,0.35201537639828,4.35863170184712,1.30878151737946e-05,0.00351247918303291,"res26"
"GIPC2",164.83686977939,1.04162087084811,0.239633181533224,4.34673054951573,1.38181797652211e-05,0.00359415008399079,"res26"
"SPATA18",3381.33394049446,1.08897555909171,0.250715879508478,4.34346464702043,1.40253056447073e-05,0.00359415008399079,"res26"
"NAIP",764.674850903063,-1.02342757256509,0.235810399606628,-4.34004426553001,1.42454017117268e-05,0.00359415008399079,"res26"
"LOC100131257",85.1049379614883,1.14815611560967,0.264629576563012,4.33872936850761,1.43308866216763e-05,0.00359415008399079,"res26"
"KIF9",1207.59211181907,0.702182108453988,0.1622614141401,4.32747435473296,1.50828900272141e-05,0.00373546625136491,"res26"
"C11orf74",542.855154295896,0.838415213469116,0.194163446019596,4.31808989105241,1.57385333892426e-05,0.00375328373139257,"res26"
"KIAA2012",696.002988828222,1.21189698520153,0.280765558761565,4.31640187830414,1.58593129694874e-05,0.00375328373139257,"res26"
"CFAP61",460.677159836618,1.09764411108302,0.254339720347946,4.31566139013366,1.59125742410022e-05,0.00375328373139257,"res26"
"EFHB",682.678808091539,1.29355323935845,0.299184539864524,4.32359653324396,1.53505922857512e-05,0.00375328373139257,"res26"
"SPATA17",418.563431616546,1.1402406212974,0.265446758961755,4.29555299811244,1.74258398494673e-05,0.00381463344312921,"res26"
"TTC12",1366.50724328431,0.63270764912897,0.146921424309036,4.30643558013789,1.65906215342397e-05,0.00381463344312921,"res26"
"KCNRG",723.166925374308,0.826424372874257,0.192177114658576,4.30032667699529,1.70546514928778e-05,0.00381463344312921,"res26"
"LRRC48",2973.73085458688,1.13570525225921,0.263907539427583,4.30342101905296,1.68180819562455e-05,0.00381463344312921,"res26"
"DRC1",2152.85616819518,1.19247227243136,0.278753054328633,4.2778805609983,1.88681208008208e-05,0.00381463344312921,"res26"
"EFCAB6",425.461698167702,0.960352018663319,0.224391101354397,4.27981329414025,1.87050162320414e-05,0.00381463344312921,"res26"
"IL5RA",741.380742970146,1.10420624652395,0.256387420881853,4.3067879177769,1.65642284621052e-05,0.00381463344312921,"res26"
"DNAH12",1998.87021317074,1.17401871046488,0.274272859532087,4.28047715865058,1.86493028292383e-05,0.00381463344312921,"res26"
"ANKUB1",666.330755723268,1.0678856386202,0.24960205863149,4.27835268857625,1.88281530699331e-05,0.00381463344312921,"res26"
"TM4SF19-TCTEX1D2",425.570283148173,0.791252039109446,0.1845376763904,4.28775334439298,1.80489349913539e-05,0.00381463344312921,"res26"
"SULT1B1",129.836308893598,-1.47158358958611,0.343489369979981,-4.28421872173765,1.83382443781002e-05,0.00381463344312921,"res26"
"CAPSL",1837.29379695113,1.17119068524446,0.272740980475712,4.29415001442643,1.75363875469008e-05,0.00381463344312921,"res26"
"MYCT1",61.9148449156671,1.70999657496831,0.398138671831964,4.29497734319568,1.74711178421849e-05,0.00381463344312921,"res26"
"CDHR3",4125.41045663804,1.31373285981611,0.306580178517212,4.28512001711928,1.82640564270187e-05,0.00381463344312921,"res26"
"CST2",1284.95556314546,2.2867008152114,0.535356247209323,4.27136290485334,1.94281949149439e-05,0.00387738953900856,"res26"
"LOC100499484-C9ORF174",1368.7781886713,1.04056625809008,0.243722531445229,4.26947090988969,1.95937200908447e-05,0.00387738953900856,"res26"
"CCDC180",1348.97672141188,1.06749988916083,0.250145138514268,4.26752202941551,1.97656257729705e-05,0.00387738953900856,"res26"
"WDR66",2549.5267559624,1.05744450554925,0.248000558965712,4.26387952494675,2.00907796823378e-05,0.00390253546907999,"res26"
"CFAP52",1222.30720451216,1.15478267500794,0.271234011834749,4.2575142667266,2.06712472583705e-05,0.00397630506728247,"res26"
"CFAP57",860.949769384679,1.15048692561056,0.27040158767059,4.25473435833563,2.09297343116184e-05,0.0039873156338086,"res26"
"ERICH6-AS1",205.452372629641,0.794174117523395,0.187114017046229,4.24433257358364,2.19244989553969e-05,0.00408713337972429,"res26"
"DTHD1",751.706081486764,1.25779444196233,0.2964522467324,4.24282310498968,2.20725418478019e-05,0.00408713337972429,"res26"
"RSPH4A",1807.24379509543,1.20945328591733,0.284793861905166,4.24676739107555,2.1687691381666e-05,0.00408713337972429,"res26"
"DNAAF1",2364.69182607313,1.14586272516093,0.270281218578543,4.23952034546545,2.23997892489786e-05,0.0041041292117746,"res26"
"EFHC1",3692.81582860589,0.984765856699338,0.232380240876598,4.23773489942411,2.25786142473846e-05,0.0041041292117746,"res26"
"CDH19",4.46729225579931,-2.53715195075661,0.599472590185295,-4.23230685154826,2.31306532221349e-05,0.00416625120263781,"res26"
"LMNTD1",214.354446917691,1.39912279604859,0.331437641610722,4.22137566888638,2.42815873267503e-05,0.00432192022124162,"res26"
"NTRK2",616.773560047371,1.41150895131495,0.334481491152542,4.21999120624355,2.44311848169919e-05,0.00432192022124162,"res26"
"SLFN13",1301.5721193763,0.750591184198247,0.178442671462539,4.2063435726797,2.59535578688603e-05,0.00448850400202907,"res26"
"EDIL3",366.592953218181,-0.948432366776369,0.225522802278103,-4.20548324690828,2.60524887817768e-05,0.00448850400202907,"res26"
"DNAH11",1827.12265871526,0.902537803477877,0.214497307693834,4.20768826043322,2.5799644356755e-05,0.00448850400202907,"res26"
"TTLL10",1606.16431165864,1.05366634730667,0.251010626025075,4.19769618518624,2.69644038082566e-05,0.00457032338359858,"res26"
"MMRN2",145.414402663555,-0.804816074654055,0.191825505173766,-4.19556343107247,2.72194094415098e-05,0.00457032338359858,"res26"
"RASAL1",1136.94268098751,-0.657322794414297,0.1566576217627,-4.19591965598703,2.71766580058318e-05,0.00457032338359858,"res26"
"SPIN4",695.159646661567,-0.513409274598256,0.122570293919104,-4.18869253048462,2.80566224184057e-05,0.0046713097476964,"res26"
"TTC30B",484.398396573893,0.587930270520919,0.140683281385628,4.17910546818521,2.92657949020678e-05,0.00483202661995557,"res26"
"DAW1",786.825142516209,1.18129533533839,0.28290795285353,4.17554658122311,2.97271413954131e-05,0.00486763514435801,"res26"
